transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,Profit,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age,recency,frequency,monetary,r_quartile,f_quartile,m_quartile,rfm_score,customer_title,Age_Group,detail_cust_title,rank
6973,18,780,2017-04-12,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,41345.0,143.82,Kim,,Female,24,1973-10-12,Professor,Financial Services,Mass Customer,N,No,20.0,52,88,3,798.6200000000001,1,1,1,111,Bronze,60,Lost Customer,11
6974,5,449,2017-08-19,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0,451.6500000000001,Shana,Fortesquieu,Female,74,1974-09-24,VP Product Management,Manufacturing,High Net Worth,N,Yes,6.0,51,133,6,3292.4,1,2,3,123,Bronze,60,Evasive Customer,10
6975,82,2986,2017-02-21,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226.0,459.46000000000015,Ettore,Bere,Male,60,1980-09-01,,Financial Services,Mass Customer,N,No,13.0,45,28,9,5017.740000000001,3,4,4,344,Gold,50,Recent Customer,4
6976,96,1857,2017-09-11,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,36361.0,129.01,Purcell,Chinnery,Male,57,1968-09-20,Marketing Manager,Manufacturing,Affluent Customer,N,Yes,5.0,57,87,5,3429.5099999999998,1,2,3,123,Bronze,60,Evasive Customer,10
6977,55,97,2017-05-23,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,34143.0,1295.43,Arne,Corain,Male,16,1979-07-27,Community Outreach Specialist,Financial Services,Mass Customer,N,Yes,10.0,46,102,8,4911.21,1,4,4,144,Bronze,50,Almost Lost Customer,9
6978,12,2316,2017-02-06,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,42560.0,1069.5500000000002,Vernen,Bourgaize,Male,79,1978-03-21,Computer Systems Analyst IV,Financial Services,Affluent Customer,N,Yes,11.0,48,46,4,1437.54,2,1,1,211,Bronze,50,Almost Lost Customer,9
6979,38,886,2017-03-26,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0,751.02,Dawna,McCullen,Female,53,1974-11-15,Accounting Assistant III,Health,Mass Customer,N,No,11.0,51,1,7,4067.65,4,3,3,433,Platinum,60,Very Loyal,2
6980,35,1807,2017-10-31,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,448.68,Pollyanna,Serjeantson,Female,45,1955-03-15,Help Desk Operator,,High Net Worth,N,Yes,16.0,71,60,6,2514.96,2,2,2,222,Silver,80,High Risk Customer,8
6981,57,1235,2017-10-10,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0,1630.25,Sharon,Cranage,Female,24,1969-02-28,Dental Hygienist,Health,Mass Customer,N,No,9.0,57,81,3,3476.1599999999994,2,1,3,213,Silver,60,High Risk Customer,8
6982,26,432,2017-04-18,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,33888.0,1230.3000000000002,Amby,Pentin,Male,83,1990-02-12,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,10.0,36,21,8,5110.17,3,4,4,344,Gold,40,Recent Customer,4
6983,46,2983,2017-04-05,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,41701.0,1215.34,Hilario,Magrane,Male,2,1985-01-26,Human Resources Manager,Retail,Mass Customer,N,Yes,17.0,41,129,5,3344.169999999999,1,2,3,123,Bronze,50,Evasive Customer,10
6984,43,2311,2017-08-04,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0,502.47,Addi,,Female,49,1989-02-15,Design Engineer,Health,Mass Customer,N,No,16.0,37,66,5,4460.120000000001,2,2,4,224,Silver,40,Loosing Customer,7
6985,27,694,2017-07-11,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,37668.0,110.80999999999996,Lilith,Lanning,Female,66,1968-12-28,Media Manager III,Health,Mass Customer,N,No,13.0,57,7,5,2400.83,4,2,2,422,Platinum,60,Becoming Loyal,3
6986,0,298,2017-08-12,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0,143.36,Maurise,Lenglet,Male,69,1956-08-15,Engineer I,Manufacturing,High Net Worth,N,No,9.0,69,8,10,5285.59,4,4,4,444,Platinum,70,Platinum Customer,1
6987,17,593,2017-12-29,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0,409.8600000000001,Eugenius,Packe,Male,64,1984-08-07,Structural Analysis Engineer,,Mass Customer,N,No,4.0,41,1,6,3493.8,4,2,3,423,Platinum,50,Becoming Loyal,3
6989,80,1822,2017-01-04,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0,139.2299999999999,Trudie,Capper,Female,67,1962-09-18,,Financial Services,Mass Customer,N,No,9.0,63,2,5,848.7399999999999,4,2,1,421,Platinum,70,Becoming Loyal,3
6990,89,709,2017-08-01,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,37874.0,1305.25,Holly,Cavil,Female,83,1979-12-11,Accountant III,Financial Services,Mass Customer,N,Yes,5.0,46,146,5,3243.2999999999997,1,2,3,123,Bronze,50,Evasive Customer,10
6991,100,2155,2017-01-06,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364.0,830.2399999999999,Fayth,Millions,Female,24,1964-01-09,Data Coordiator,,Mass Customer,N,No,14.0,62,19,12,4940.239999999999,3,4,4,344,Gold,70,Recent Customer,4
6992,0,2204,2017-12-13,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0,143.36,Kacie,Barthram,Female,16,1967-09-07,Librarian,Entertainment,High Net Worth,N,No,7.0,58,17,8,3346.58,4,4,3,443,Platinum,60,Very Loyal,2
6993,9,1026,2017-04-06,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549.0,75.13999999999999,Vernon,Hakking,Male,66,1994-07-29,,Financial Services,Affluent Customer,N,No,4.0,31,29,6,1313.78,3,2,1,321,Gold,40,Late Bloomer,6
6994,92,417,2017-02-24,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0,155.6500000000001,Fernandina,Brambley,Female,37,1971-02-17,Biostatistician IV,Argiculture,Mass Customer,N,No,15.0,55,70,7,3807.6400000000003,2,3,3,233,Silver,60,Loosing Customer,7
6995,34,1546,2017-07-02,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,34527.0,309.80999999999995,Natalya,Moscone,Female,22,1956-10-28,Compensation Analyst,Financial Services,Mass Customer,N,Yes,8.0,69,69,6,2501.8700000000003,2,2,2,222,Silver,70,High Risk Customer,8
6996,0,2559,2017-11-15,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,90.09999999999997,Fulvia,Bernini,Female,7,1969-06-21,Assistant Media Planner,Entertainment,High Net Worth,N,No,8.0,56,12,7,2385.42,4,3,2,432,Platinum,60,Becoming Loyal,3
6997,0,2476,2017-04-22,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0,4.8,Hal,Braddon,Male,13,1956-09-25,Administrative Officer,Property,High Net Worth,N,No,17.0,69,14,14,7493.2300000000005,4,4,4,444,Platinum,70,Platinum Customer,1
6998,47,592,2017-06-14,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991.0,189.28,Edik,Connichie,Male,73,1992-09-24,VP Sales,Manufacturing,Mass Customer,N,No,2.0,33,199,4,1071.53,1,1,1,111,Bronze,40,Lost Customer,11
6999,65,2083,2017-02-12,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0,1028.76,Karee,Ortler,Female,5,1980-07-18,,,Mass Customer,N,No,4.0,45,15,9,4106.38,4,4,3,443,Platinum,50,Very Loyal,2
7000,98,3135,2017-02-08,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0,143.36,Titus,Worsall,Male,83,1962-01-14,Staff Scientist,Financial Services,Mass Customer,N,No,16.0,64,121,7,3983.97,1,3,3,133,Bronze,70,Almost Lost Customer,9
7001,8,1784,2017-06-19,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,37838.0,187.38999999999987,Louella,O' Timony,Female,37,1994-10-15,GIS Technical Architect,Manufacturing,Mass Customer,N,Yes,6.0,31,71,4,1239.28,2,1,1,211,Bronze,40,Almost Lost Customer,9
7002,48,1296,2017-08-22,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41064.0,812.44,Essy,Vondrak,Female,61,1989-03-11,Paralegal,Financial Services,Affluent Customer,N,Yes,9.0,37,130,4,2793.27,1,1,2,112,Bronze,40,Evasive Customer,10
7003,44,967,2017-01-14,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,37220.0,1660.88,April,Causon,Female,44,1999-10-04,Sales Associate,Manufacturing,Affluent Customer,N,Yes,1.0,26,66,4,3798.3500000000004,2,1,3,213,Silver,30,High Risk Customer,8
7004,59,2388,2017-09-08,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0,327.9799999999999,Quincy,Weben,Male,84,1997-05-28,Cost Accountant,Financial Services,Mass Customer,N,No,1.0,28,113,7,5387.65,1,3,4,134,Bronze,30,Almost Lost Customer,9
7005,82,3248,2017-11-02,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226.0,459.46000000000015,Alastair,Van der Beken,Male,32,1957-05-15,Programmer Analyst II,,Affluent Customer,N,No,5.0,68,58,4,872.3900000000001,2,1,1,211,Bronze,70,Almost Lost Customer,9
7006,30,3432,2017-05-28,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,33552.0,299.27,Max,Cloney,Female,99,1988-11-27,Junior Executive,Argiculture,Mass Customer,N,Yes,2.0,37,106,8,3707.7000000000007,1,4,3,143,Bronze,40,Almost Lost Customer,9
7007,16,3102,2017-05-21,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,33888.0,182.81000000000017,Paquito,Maitland,Male,37,1990-06-04,Assistant Manager,Property,Affluent Customer,N,No,2.0,35,106,4,2883.5099999999998,1,1,3,113,Bronze,40,Evasive Customer,10
7008,29,2649,2017-08-23,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,35052.0,135.84999999999997,Merwyn,MacPhail,Male,7,1986-01-16,Dental Hygienist,Health,Affluent Customer,N,Yes,20.0,40,129,4,3870.9599999999996,1,1,3,113,Bronze,50,Evasive Customer,10
7009,15,1028,2017-09-27,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,42226.0,1279.4,Thorn,Torfin,Male,10,1999-08-11,Project Manager,,High Net Worth,N,No,1.0,26,8,7,7562.68,4,3,4,434,Platinum,30,Very Loyal,2
7010,88,1646,2017-08-17,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,38482.0,817.36,Emmye,Flacke,Female,39,1994-06-20,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,1.0,31,26,7,4487.52,3,3,4,334,Gold,40,Potential Customer,5
7011,67,875,2017-10-24,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,33549.0,167.20999999999998,Caryl,Linnett,Male,34,1999-02-23,Recruiting Manager,Financial Services,Mass Customer,N,Yes,2.0,27,63,6,4796.959999999999,2,2,4,224,Silver,30,Loosing Customer,7
7012,81,3021,2017-05-20,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429.0,64.50999999999999,Parker,Lukacs,Male,4,1983-01-18,,,Mass Customer,N,No,9.0,43,60,7,2943.7799999999997,2,3,3,233,Silver,50,Loosing Customer,7
7013,41,519,2017-03-01,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,34071.0,104.24,Rabi,Nissle,Male,83,2000-04-07,,,Mass Customer,N,Yes,1.0,26,55,4,2326.39,2,1,2,212,Silver,30,High Risk Customer,8
7014,24,630,2017-05-11,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,33552.0,957.02,D'arcy,Rowden,Male,90,1986-08-11,Statistician III,Property,Affluent Customer,N,Yes,17.0,39,53,7,3717.21,2,3,3,233,Silver,40,Loosing Customer,7
7015,92,3200,2017-11-21,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0,155.6500000000001,Marna,,Female,51,1995-11-03,Environmental Tech,Manufacturing,Mass Customer,N,No,1.0,30,39,5,1001.7500000000005,3,2,1,321,Gold,40,Late Bloomer,6
7017,6,1774,2017-09-24,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,40649.0,91.15,Vidovik,Astall,Male,48,1978-11-01,Compensation Analyst,Financial Services,Mass Customer,N,Yes,18.0,47,97,4,1168.78,1,1,1,111,Bronze,50,Lost Customer,11
7018,100,989,2017-11-27,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,41922.0,830.2399999999999,Caralie,Morfett,Female,43,1982-05-24,Project Manager,Financial Services,Mass Customer,N,No,17.0,43,25,5,4207.5,3,2,4,324,Gold,50,Potential Customer,5
7019,77,3325,2017-02-18,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0,1660.88,Sylas,,Male,80,1996-10-08,Database Administrator IV,Manufacturing,High Net Worth,N,No,1.0,29,45,5,3028.2,2,2,3,223,Silver,30,High Risk Customer,8
7020,36,1115,2017-12-25,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,35470.0,1215.34,Merola,Stutard,Female,33,1970-01-18,Account Coordinator,,High Net Worth,N,Yes,17.0,56,2,9,4631.2300000000005,4,4,4,444,Platinum,60,Platinum Customer,1
7021,98,3262,2017-10-11,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0,143.36,Maynord,L'Episcopi,Male,65,1959-10-14,Product Engineer,Entertainment,Mass Customer,N,No,12.0,66,1,10,4290.81,4,4,4,444,Platinum,70,Platinum Customer,1
7022,16,313,2017-08-01,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,39880.0,182.81000000000017,Theo,McKune,Male,70,1987-12-22,Operator,Manufacturing,Mass Customer,N,Yes,13.0,38,17,6,3186.6300000000006,4,2,3,423,Platinum,40,Becoming Loyal,3
7023,77,2333,2017-07-01,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,41533.0,445.2099999999999,Ives,Adolfson,Male,82,1966-04-19,Structural Analysis Engineer,Financial Services,Mass Customer,N,Yes,10.0,59,92,4,2113.9,1,1,2,112,Bronze,60,Evasive Customer,10
7024,18,33,2017-07-29,1.0,Cancelled,Solex,Standard,medium,medium,575.27,431.45,34165.0,143.82,Ernst,Hacon,Male,44,1957-06-25,Product Engineer,,Affluent Customer,N,Yes,11.0,68,38,7,5294.27,3,3,4,334,Gold,70,Potential Customer,5
7025,85,3489,2017-01-26,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,36145.0,547.28,Margo,Fletcher,Female,90,1969-10-30,Help Desk Operator,Argiculture,Mass Customer,N,Yes,9.0,56,108,6,2644.4399999999996,1,2,2,122,Bronze,60,Evasive Customer,10
7026,0,3345,2017-06-08,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0,135.84999999999997,Hersch,Gilkes,Male,83,1977-06-23,,Financial Services,High Net Worth,N,No,12.0,48,31,5,1367.0,3,2,1,321,Gold,50,Late Bloomer,6
7027,10,1138,2017-08-13,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,35378.0,1103.43,Elli,Loxdale,Female,77,1991-09-21,Statistician I,Retail,Mass Customer,N,Yes,5.0,34,124,6,5174.44,1,2,4,124,Bronze,40,Almost Lost Customer,9
7028,50,48,2017-03-07,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,41009.0,43.97,Rebbecca,Casone,Female,46,1975-08-15,Biostatistician II,,Mass Customer,N,Yes,8.0,50,82,8,5561.079999999999,2,4,4,244,Silver,60,Loosing Customer,7
7029,34,1323,2017-08-05,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38693.0,1069.5500000000002,Kristofor,Mockes,Male,27,1988-04-04,Account Executive,,High Net Worth,N,Yes,9.0,38,53,7,1695.38,2,3,1,231,Silver,40,Loosing Customer,7
7030,6,2090,2017-07-18,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,33549.0,91.15,Stanton,Schimoni,Male,63,1964-12-05,Help Desk Technician,Financial Services,Mass Customer,N,Yes,17.0,61,163,2,289.37,1,1,1,111,Bronze,70,Lost Customer,11
7031,24,1166,2017-05-06,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,40670.0,957.02,Fannie,Devil,Female,40,1972-12-05,Quality Control Specialist,Health,Affluent Customer,N,No,8.0,53,14,6,2539.71,4,2,2,422,Platinum,60,Becoming Loyal,3
7032,94,2396,2017-07-12,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,33364.0,641.64,Elmira,Wildblood,Female,40,1973-08-02,Recruiter,Retail,Affluent Customer,N,Yes,7.0,52,0,5,2700.55,4,2,2,422,Platinum,60,Becoming Loyal,3
7033,11,2052,2017-06-20,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39880.0,509.97,Ganny,Sealeaf,Male,5,1955-11-30,,Retail,Mass Customer,N,Yes,8.0,70,58,9,3009.89,2,4,3,243,Silver,80,Loosing Customer,7
7034,6,390,2017-10-15,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659.0,91.15,Royall,Slimings,Male,83,1997-11-25,Programmer Analyst II,Health,Affluent Customer,N,No,3.0,28,76,6,1511.2,2,2,1,221,Silver,30,High Risk Customer,8
7035,57,1502,2017-03-18,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,40779.0,1630.25,Margalit,Handrick,Female,52,1990-03-26,Design Engineer,Financial Services,Affluent Customer,N,Yes,11.0,36,26,9,6209.679999999999,3,4,4,344,Gold,40,Recent Customer,4
7036,52,786,2017-09-01,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220.0,450.77,Francklin,Ubanks,Male,34,1985-02-14,,Financial Services,Affluent Customer,N,No,16.0,41,9,7,3828.74,4,3,3,433,Platinum,50,Very Loyal,2
7037,18,3068,2017-10-12,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,41345.0,143.82,Gill,Branney,Female,88,1990-12-07,Automation Specialist I,Manufacturing,Affluent Customer,N,No,1.0,35,79,6,3084.65,2,2,3,223,Silver,40,High Risk Customer,8
7038,29,2474,2017-02-15,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,34556.0,834.9399999999999,Chrysa,Burrett,Female,59,1980-06-08,Executive Secretary,Argiculture,High Net Worth,N,Yes,6.0,45,64,7,4958.1,2,3,4,234,Silver,50,Loosing Customer,7
7039,49,2314,2017-08-18,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,40487.0,327.9799999999999,Ravid,Lapenna,Male,59,1993-12-22,Registered Nurse,Health,High Net Worth,N,Yes,7.0,32,48,3,2355.7599999999998,2,1,2,212,Silver,40,High Risk Customer,8
7040,49,227,2017-05-22,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0,133.38,Wendall,McKeand,Male,99,1973-08-14,Accountant I,Entertainment,Mass Customer,N,No,18.0,52,26,5,3906.03,3,2,3,323,Gold,60,Potential Customer,5
7041,1,3131,2017-02-19,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41167.0,448.68,Sybilla,O' Markey,Female,63,1999-02-24,,Retail,Affluent Customer,N,Yes,3.0,27,17,8,2725.76,4,4,2,442,Platinum,30,Very Loyal,2
7042,9,1879,2017-01-10,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455.0,133.7800000000002,Kermy,Heningam,Male,4,1967-04-25,Account Representative I,Manufacturing,High Net Worth,N,No,5.0,58,47,7,1914.39,2,3,2,232,Silver,60,Loosing Customer,7
7043,3,646,2017-09-11,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,33259.0,1702.5499999999995,Rowena,Parchment,Female,3,1973-07-22,Human Resources Manager,Manufacturing,Affluent Customer,N,No,13.0,52,110,4,2533.4099999999994,1,1,2,112,Bronze,60,Evasive Customer,10
7044,53,2818,2017-09-22,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0,693.76,Frazier,Streak,Male,82,1956-03-08,Software Test Engineer I,,Affluent Customer,N,No,7.0,70,99,4,3700.7799999999997,1,1,3,113,Bronze,80,Evasive Customer,10
7045,44,299,2017-03-23,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,34071.0,1660.88,Corabelle,Hartnell,Female,80,1956-09-15,Budget/Accounting Analyst I,Financial Services,Mass Customer,N,Yes,7.0,69,92,7,6897.92,1,3,4,134,Bronze,70,Almost Lost Customer,9
7046,69,1207,2017-12-10,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,198.22000000000003,Mabel,Marousek,Female,30,1997-09-25,Engineer IV,Health,Mass Customer,N,No,1.0,28,13,7,1126.07,4,3,1,431,Platinum,30,Becoming Loyal,3
7048,63,28,2017-10-08,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,33879.0,1383.61,Fee,Zellmer,Male,5,1973-09-30,Senior Quality Engineer,Health,Affluent Customer,N,Yes,21.0,52,83,6,3366.5600000000004,2,2,3,223,Silver,60,High Risk Customer,8
7049,24,3425,2017-03-13,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,33552.0,957.02,Alister,De la Yglesia,Male,32,1986-04-05,GIS Technical Architect,Manufacturing,Mass Customer,N,Yes,12.0,40,18,6,3350.14,4,2,3,423,Platinum,50,Becoming Loyal,3
7050,40,445,2017-06-02,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0,583.2700000000001,Timothy,Wenham,Male,91,1984-11-13,Executive Secretary,Financial Services,Mass Customer,N,No,5.0,41,24,11,8081.860000000001,3,4,4,344,Gold,50,Recent Customer,4
7051,27,2382,2017-06-17,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,33888.0,110.80999999999996,Turner,Huggens,Male,79,1971-07-05,Accounting Assistant III,Retail,Mass Customer,N,Yes,4.0,54,38,7,1301.43,3,3,1,331,Gold,60,Potential Customer,5
7052,15,1520,2017-04-21,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0,209.84000000000003,Dillie,Wilstead,Male,95,1965-11-18,,Retail,Mass Customer,N,No,19.0,60,167,4,1542.0,1,1,1,111,Bronze,70,Lost Customer,11
7053,0,1904,2017-08-21,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206.0,110.56,Nert,Muglestone,Female,60,1978-01-25,Technical Writer,IT,High Net Worth,N,Yes,14.0,48,67,3,1604.73,2,1,1,211,Bronze,50,Almost Lost Customer,9
7054,34,1438,2017-07-22,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,34527.0,309.80999999999995,Winifred,MacRonald,Female,27,1975-11-01,Social Worker,Health,Mass Customer,N,Yes,14.0,50,6,11,6559.709999999999,4,4,4,444,Platinum,60,Platinum Customer,1
7055,5,2915,2017-02-24,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,114.93,Enrichetta,Broadberry,Female,32,1975-06-02,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,No,17.0,50,33,7,1661.98,3,3,1,331,Gold,60,Potential Customer,5
7056,41,3016,2017-09-13,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,41345.0,209.84000000000003,Forster,Bumford,Male,25,1985-08-11,Analog Circuit Design manager,Financial Services,High Net Worth,N,No,11.0,40,0,5,4253.5,4,2,4,424,Platinum,50,Becoming Loyal,3
7057,54,322,2017-12-25,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,42295.0,1279.4,De,Denington,Female,19,1977-03-10,Research Associate,Financial Services,Mass Customer,N,Yes,11.0,49,1,12,10341.57,4,4,4,444,Platinum,50,Platinum Customer,1
7058,7,2143,2017-12-03,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,38750.0,144.26,Napoleon,Terron,Male,53,1963-12-23,Business Systems Development Analyst,,High Net Worth,N,Yes,10.0,62,27,5,2067.15,3,2,2,322,Gold,70,Late Bloomer,6
7059,88,592,2017-03-05,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145.0,817.36,Edik,Connichie,Male,73,1992-09-24,VP Sales,Manufacturing,Mass Customer,N,No,2.0,33,199,4,1071.53,1,1,1,111,Bronze,40,Lost Customer,11
7060,2,493,2017-06-06,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0,17.869999999999997,Tommie,Banbridge,Female,83,1960-09-13,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,5.0,65,75,3,151.93999999999997,2,1,1,211,Bronze,70,Almost Lost Customer,9
7061,9,3460,2017-02-14,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549.0,75.13999999999999,Reinhold,Barthrup,Male,22,1999-10-10,Actuary,Financial Services,Mass Customer,N,No,2.0,26,55,9,8321.810000000001,2,4,4,244,Silver,30,Loosing Customer,7
